time,event_type,entity_id,details
1788859994.917,RadioObservation,2->3,"condition=NORMAL, rssi=-57.911, snr=62.089, pdr=1.00"
1788859994.917,RadioObservation,3->1,"condition=DEGRADED, rssi=-60.793, snr=59.207, pdr=0.83"
1788859994.917,RadioObservation,3->2,"condition=NORMAL, rssi=-57.911, snr=62.089, pdr=1.00"
1788859996.390,UAVStateChanged,uav_1,"role=Scout, x=24.5, y=-48.7, z=8.0"
1788859996.390,UAVStateChanged,uav_2,"role=Relay, x=-48.2, y=-0.0, z=12.9"
1788859996.390,UAVStateChanged,uav_3,"role=Designator, x=23.9, y=47.9, z=17.4"
1788859996.390,RadioObservation,1->2,"condition=DEGRADED, rssi=-58.643, snr=61.357, pdr=0.80"
1788859996.390,RadioObservation,1->3,"condition=NORMAL, rssi=-61.423, snr=58.577, pdr=1.00"
1788859996.390,RadioObservation,2->1,"condition=DEGRADED, rssi=-58.643, snr=61.357, pdr=0.80"
1788859996.390,RadioObservation,2->3,"condition=NORMAL, rssi=-58.549, snr=61.451, pdr=1.00"
1788859996.390,RadioObservation,3->1,"condition=DEGRADED, rssi=-61.423, snr=58.577, pdr=0.83"
1788859996.390,RadioObservation,3->2,"condition=NORMAL, rssi=-58.549, snr=61.451, pdr=1.00"
1788859997.555,UAVStateChanged,uav_1,"role=Scout, x=25.5, y=-50.7, z=8.0"
1788859997.555,UAVStateChanged,uav_2,"role=Relay, x=-49.5, y=-0.0, z=12.9"
1788859997.555,UAVStateChanged,uav_3,"role=Designator, x=25.4, y=50.8, z=17.4"
1788859997.555,RadioObservation,1->2,"condition=DEGRADED, rssi=-58.835, snr=61.165, pdr=0.80"
1788859997.555,RadioObservation,1->3,"condition=NORMAL, rssi=-61.635, snr=58.365, pdr=1.00"
1788859997.555,RadioObservation,2->1,"condition=DEGRADED, rssi=-58.835, snr=61.165, pdr=0.80"
1788859997.555,RadioObservation,2->3,"condition=NORMAL, rssi=-58.754, snr=61.246, pdr=1.00"
1788859997.555,RadioObservation,3->1,"condition=DEGRADED, rssi=-61.635, snr=58.365, pdr=0.83"
1788859997.555,RadioObservation,3->2,"condition=NORMAL, rssi=-58.754, snr=61.246, pdr=1.00"
1788859998.712,UAVStateChanged,uav_1,"role=Scout, x=27.0, y=-53.5, z=8.0"
1788859998.712,UAVStateChanged,uav_2,"role=Relay, x=-51.2, y=-0.0, z=12.9"
1788859998.712,UAVStateChanged,uav_3,"role=Designator, x=26.9, y=53.7, z=17.5"
1788859998.712,RadioObservation,1->2,"condition=DEGRADED, rssi=-59.516, snr=60.484, pdr=0.80"
1788859998.712,RadioObservation,1->3,"condition=NORMAL, rssi=-62.332, snr=57.668, pdr=1.00"
1788859998.712,RadioObservation,2->1,"condition=DEGRADED, rssi=-59.516, snr=60.484, pdr=0.80"
1788859998.712,RadioObservation,2->3,"condition=DEGRADED, rssi=-59.462, snr=60.538, pdr=0.83"
1788859998.712,RadioObservation,2->1,"condition=DEGRADED, rssi=-59.516, snr=60.484, pdr=0.83"
1788859998.712,RadioObservation,1->3,"condition=NORMAL, rssi=-62.332, snr=57.668, pdr=1.00"
1788859998.712,RadioObservation,3->1,"condition=DEGRADED, rssi=-62.332, snr=57.668, pdr=0.67"
1788859998.712,RadioObservation,3->2,"condition=NORMAL, rssi=-59.462, snr=60.538, pdr=1.00"
1788859998.712,RadioObservation,2->1,"condition=NORMAL, rssi=-59.516, snr=60.484, pdr=1.00"
1788859998.712,RadioObservation,3->2,"condition=NORMAL, rssi=-59.462, snr=60.538, pdr=1.00"
1788859998.712,TaskCreated,T004,DESIGNATION created for target_1
1788859999.752,UAVStateChanged,uav_1,"role=Scout, x=29.2, y=-57.8, z=7.9"
1788859999.752,UAVStateChanged,uav_2,"role=Relay, x=-53.2, y=0.0, z=13.0"
1788859999.752,UAVStateChanged,uav_3,"role=Designator, x=28.7, y=57.1, z=17.5"
1788859999.752,RadioObservation,1->2,"condition=NORMAL, rssi=-60.013, snr=59.987, pdr=1.00"
1788859999.752,RadioObservation,1->3,"condition=NORMAL, rssi=-62.840, snr=57.160, pdr=1.00"
1788859999.752,RadioObservation,2->1,"condition=NORMAL, rssi=-60.013, snr=59.987, pdr=1.00"
1788859999.752,RadioObservation,2->3,"condition=DEGRADED, rssi=-59.947, snr=60.053, pdr=0.80"
1788859999.752,RadioObservation,3->1,"condition=DEGRADED, rssi=-62.840, snr=57.160, pdr=0.80"
1788859999.752,RadioObservation,3->2,"condition=NORMAL, rssi=-59.947, snr=60.053, pdr=1.00"
1788860000.789,UAVStateChanged,uav_1,"role=Scout, x=31.2, y=-60.9, z=8.0"
1788860000.789,UAVStateChanged,uav_2,"role=Relay, x=-55.2, y=0.4, z=13.0"
1788860000.789,UAVStateChanged,uav_3,"role=Designator, x=30.6, y=60.6, z=17.6"
1788860000.789,RadioObservation,1->2,"condition=NORMAL, rssi=-60.535, snr=59.465, pdr=1.00"
1788860000.789,RadioObservation,1->3,"condition=NORMAL, rssi=-63.311, snr=56.689, pdr=1.00"
1788860000.789,RadioObservation,2->1,"condition=NORMAL, rssi=-60.535, snr=59.465, pdr=1.00"
1788860000.789,RadioObservation,2->3,"condition=DEGRADED, rssi=-60.402, snr=59.598, pdr=0.80"
1788860000.789,RadioObservation,3->1,"condition=DEGRADED, rssi=-63.311, snr=56.689, pdr=0.80"
1788860000.789,RadioObservation,3->2,"condition=NORMAL, rssi=-60.402, snr=59.598, pdr=1.00"
1788860001.833,UAVStateChanged,uav_1,"role=Scout, x=33.6, y=-63.9, z=8.0"
1788860001.833,UAVStateChanged,uav_2,"role=Relay, x=-56.9, y=1.3, z=13.0"
1788860001.833,UAVStateChanged,uav_3,"role=Designator, x=33.7, y=65.1, z=17.7"
1788860001.833,RadioObservation,1->2,"condition=NORMAL, rssi=-61.129, snr=58.871, pdr=1.00"
1788860001.833,RadioObservation,1->3,"condition=NORMAL, rssi=-63.803, snr=56.197, pdr=1.00"
1788860001.833,RadioObservation,2->1,"condition=NORMAL, rssi=-61.129, snr=58.871, pdr=0.86"
1788860001.833,RadioObservation,2->3,"condition=DEGRADED, rssi=-60.905, snr=59.095, pdr=0.80"
1788860001.833,RadioObservation,3->1,"condition=DEGRADED, rssi=-63.803, snr=56.197, pdr=0.80"
1788860001.833,RadioObservation,2->3,"condition=DEGRADED, rssi=-60.905, snr=59.095, pdr=0.80"
1788860001.833,RadioObservation,3->1,"condition=DEGRADED, rssi=-63.803, snr=56.197, pdr=0.80"
1788860001.833,RadioObservation,3->2,"condition=NORMAL, rssi=-60.905, snr=59.095, pdr=1.00"
1788860002.882,UAVStateChanged,uav_1,"role=Scout, x=37.5, y=-68.0, z=8.1"
1788860002.882,UAVStateChanged,uav_2,"role=Relay, x=-59.5, y=3.0, z=13.1"
1788860002.882,UAVStateChanged,uav_3,"role=Designator, x=36.6, y=68.9, z=17.7"
1788860002.882,RadioObservation,1->2,"condition=NORMAL, rssi=-61.760, snr=58.240, pdr=1.00"
1788860002.882,RadioObservation,1->3,"condition=NORMAL, rssi=-64.278, snr=55.722, pdr=1.00"
1788860002.882,RadioObservation,2->1,"condition=DEGRADED, rssi=-61.760, snr=58.240, pdr=0.83"
1788860002.882,RadioObservation,2->3,"condition=NORMAL, rssi=-61.387, snr=58.613, pdr=1.00"
1788860002.882,RadioObservation,3->1,"condition=DEGRADED, rssi=-64.278, snr=55.722, pdr=0.83"
1788860002.882,RadioObservation,3->2,"condition=NORMAL, rssi=-61.387, snr=58.613, pdr=1.00"
1788860003.954,UAVStateChanged,uav_1,"role=Scout, x=40.8, y=-71.6, z=8.0"
1788860003.954,UAVStateChanged,uav_2,"role=Relay, x=-62.1, y=4.6, z=13.1"
1788860003.954,UAVStateChanged,uav_3,"role=Designator, x=39.6, y=72.8, z=17.7"
1788860003.954,RadioObservation,1->2,"condition=NORMAL, rssi=-62.396, snr=57.604, pdr=1.00"
1788860003.954,RadioObservation,1->3,"condition=NORMAL, rssi=-64.731, snr=55.269, pdr=1.00"
1788860003.954,RadioObservation,2->1,"condition=DEGRADED, rssi=-62.396, snr=57.604, pdr=0.80"
1788860003.954,RadioObservation,2->3,"condition=NORMAL, rssi=-61.858, snr=58.142, pdr=1.00"
1788860003.954,RadioObservation,3->1,"condition=NORMAL, rssi=-64.731, snr=55.269, pdr=1.00"
1788860003.954,RadioObservation,3->2,"condition=NORMAL, rssi=-61.858, snr=58.142, pdr=1.00"
1788860005.011,UAVStateChanged,uav_1,"role=Scout, x=44.0, y=-75.3, z=8.0"
1788860005.011,UAVStateChanged,uav_2,"role=Relay, x=-65.3, y=6.3, z=13.0"
1788860005.011,UAVStateChanged,uav_3,"role=Designator, x=43.1, y=77.6, z=17.7"
1788860005.011,RadioObservation,1->2,"condition=DEGRADED, rssi=-63.031, snr=56.969, pdr=0.80"
1788860005.011,RadioObservation,1->3,"condition=NORMAL, rssi=-65.171, snr=54.829, pdr=1.00"
1788860005.011,RadioObservation,3->2,"condition=NORMAL, rssi=-62.345, snr=57.655, pdr=1.00"
1788860005.011,RadioObservation,1->3,"condition=NORMAL, rssi=-65.171, snr=54.829, pdr=1.00"
1788860005.011,RadioObservation,2->1,"condition=DEGRADED, rssi=-63.031, snr=56.969, pdr=0.80"
1788860005.011,RadioObservation,2->3,"condition=NORMAL, rssi=-62.345, snr=57.655, pdr=1.00"
1788860005.011,RadioObservation,3->1,"condition=NORMAL, rssi=-65.171, snr=54.829, pdr=1.00"
1788860005.011,RadioObservation,3->2,"condition=NORMAL, rssi=-62.345, snr=57.655, pdr=1.00"
1788860006.050,UAVStateChanged,uav_1,"role=Scout, x=47.8, y=-79.7, z=8.0"
1788860006.050,UAVStateChanged,uav_2,"role=Relay, x=-69.8, y=8.3, z=13.0"
1788860006.050,UAVStateChanged,uav_3,"role=Designator, x=45.9, y=81.4, z=17.7"
1788860006.050,RadioObservation,1->2,"condition=DEGRADED, rssi=-63.644, snr=56.356, pdr=0.80"
1788860006.050,RadioObservation,1->3,"condition=NORMAL, rssi=-65.595, snr=54.405, pdr=1.00"
1788860006.050,RadioObservation,2->1,"condition=DEGRADED, rssi=-63.644, snr=56.356, pdr=0.80"
1788860006.050,RadioObservation,2->3,"condition=NORMAL, rssi=-62.856, snr=57.144, pdr=1.00"
1788860006.050,RadioObservation,3->1,"condition=NORMAL, rssi=-65.595, snr=54.405, pdr=1.00"
1788860006.050,RadioObservation,3->2,"condition=NORMAL, rssi=-62.856, snr=57.144, pdr=1.00"
1788860007.096,UAVStateChanged,uav_1,"role=Scout, x=50.9, y=-83.2, z=8.0"
1788860007.096,UAVStateChanged,uav_2,"role=Relay, x=-73.9, y=9.9, z=13.0"
1788860007.096,UAVStateChanged,uav_3,"role=Designator, x=48.7, y=85.2, z=17.7"
1788860007.096,RadioObservation,1->2,"condition=DEGRADED, rssi=-64.243, snr=55.757, pdr=0.80"
1788860007.096,RadioObservation,1->3,"condition=NORMAL, rssi=-66.002, snr=53.998, pdr=1.00"
1788860007.096,RadioObservation,2->1,"condition=NORMAL, rssi=-64.243, snr=55.757, pdr=1.00"
1788860007.096,RadioObservation,2->3,"condition=NORMAL, rssi=-63.370, snr=56.630, pdr=1.00"
1788860007.096,RadioObservation,3->1,"condition=NORMAL, rssi=-66.002, snr=53.998, pdr=1.00"
1788860007.096,RadioObservation,3->2,"condition=NORMAL, rssi=-63.370, snr=56.630, pdr=1.00"
1788860008.139,UAVStateChanged,uav_1,"role=Scout, x=54.0, y=-86.7, z=8.0"
1788860008.139,UAVStateChanged,uav_2,"role=Relay, x=-78.3, y=11.5, z=13.0"
1788860008.139,UAVStateChanged,uav_3,"role=Designator, x=52.1, y=89.9, z=17.7"
1788860008.139,RadioObservation,1->2,"condition=DEGRADED, rssi=-64.767, snr=55.233, pdr=0.80"
1788860008.139,RadioObservation,1->3,"condition=NORMAL, rssi=-66.365, snr=53.635, pdr=1.00"
1788860008.139,RadioObservation,2->1,"condition=NORMAL, rssi=-64.767, snr=55.233, pdr=1.00"
1788860008.139,RadioObservation,2->3,"condition=NORMAL, rssi=-63.838, snr=56.162, pdr=1.00"
1788860008.139,RadioObservation,3->1,"condition=NORMAL, rssi=-66.365, snr=53.635, pdr=1.00"
1788860008.139,RadioObservation,3->2,"condition=NORMAL, rssi=-63.838, snr=56.162, pdr=1.00"
1788860009.190,UAVStateChanged,uav_1,"role=Scout, x=58.0, y=-91.1, z=8.0"
1788860009.190,UAVStateChanged,uav_2,"role=Relay, x=-82.7, y=13.0, z=13.0"
1788860009.190,UAVStateChanged,uav_3,"role=Designator, x=55.0, y=93.7, z=17.7"
1788860009.190,RadioObservation,1->2,"condition=DEGRADED, rssi=-65.288, snr=54.712, pdr=0.80"
1788860009.190,RadioObservation,1->3,"condition=NORMAL, rssi=-66.718, snr=53.282, pdr=1.00"
1788860009.190,RadioObservation,2->1,"condition=NORMAL, rssi=-65.288, snr=54.712, pdr=1.00"
1788860009.190,RadioObservation,2->3,"condition=NORMAL, rssi=-64.278, snr=55.722, pdr=1.00"
1788860009.190,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.718, snr=53.282, pdr=0.80"
1788860009.190,RadioObservation,3->2,"condition=NORMAL, rssi=-64.278, snr=55.722, pdr=1.00"
1788860009.190,RadioObservation,2->1,"condition=NORMAL, rssi=-65.288, snr=54.712, pdr=1.00"
1788860009.190,RadioObservation,3->2,"condition=NORMAL, rssi=-64.278, snr=55.722, pdr=1.00"
1788860010.220,UAVStateChanged,uav_1,"role=Scout, x=61.2, y=-94.6, z=8.0"
1788860010.220,UAVStateChanged,uav_2,"role=Relay, x=-88.2, y=15.0, z=13.0"
1788860010.220,UAVStateChanged,uav_3,"role=Designator, x=57.9, y=97.4, z=17.7"
1788860010.220,RadioObservation,1->2,"condition=NORMAL, rssi=-65.804, snr=54.196, pdr=1.00"
1788860010.220,RadioObservation,1->3,"condition=NORMAL, rssi=-67.094, snr=52.906, pdr=1.00"
1788860010.220,RadioObservation,2->1,"condition=DEGRADED, rssi=-65.804, snr=54.196, pdr=0.83"
1788860010.220,RadioObservation,2->3,"condition=NORMAL, rssi=-64.749, snr=55.251, pdr=1.00"
1788860010.220,RadioObservation,3->1,"condition=DEGRADED, rssi=-67.094, snr=52.906, pdr=0.80"
1788860010.220,RadioObservation,2->3,"condition=NORMAL, rssi=-64.749, snr=55.251, pdr=1.00"
1788860010.220,RadioObservation,3->1,"condition=DEGRADED, rssi=-67.094, snr=52.906, pdr=0.83"
1788860010.220,RadioObservation,3->2,"condition=NORMAL, rssi=-64.749, snr=55.251, pdr=1.00"
1788860011.267,ScenarioStopped,audisys,runner exiting
