time,event_type,entity_id,details
1788859464.242,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.277, snr=80.723, pdr=0.60"
1788859465.346,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859465.346,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859465.346,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859465.346,RadioObservation,1->2,"condition=NORMAL, rssi=-39.282, snr=80.718, pdr=1.00"
1788859465.346,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.359, snr=73.641, pdr=0.60"
1788859465.346,RadioObservation,2->1,"condition=NORMAL, rssi=-39.282, snr=80.718, pdr=1.00"
1788859465.346,RadioObservation,2->3,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859465.346,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.359, snr=73.641, pdr=0.83"
1788859465.346,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.288, snr=80.712, pdr=0.67"
1788859466.381,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859466.381,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859466.381,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859466.381,RadioObservation,1->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859466.381,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.362, snr=73.638, pdr=0.80"
1788859466.381,RadioObservation,2->1,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859466.381,RadioObservation,2->3,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859466.381,RadioObservation,3->1,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859466.381,RadioObservation,3->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859467.409,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859467.409,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859467.409,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859467.409,RadioObservation,1->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859467.409,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.367, snr=73.633, pdr=0.80"
1788859467.409,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859467.409,RadioObservation,2->3,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859467.409,RadioObservation,3->1,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859467.409,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859468.469,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859468.469,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859468.469,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859468.469,RadioObservation,1->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859468.469,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.364, snr=73.636, pdr=0.80"
1788859468.469,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859468.469,RadioObservation,2->3,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859468.469,RadioObservation,3->1,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859468.469,RadioObservation,3->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859469.513,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859469.513,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859469.513,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859469.513,RadioObservation,1->2,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859469.513,RadioObservation,1->3,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859469.513,RadioObservation,2->1,"condition=NORMAL, rssi=-39.298, snr=80.702, pdr=1.00"
1788859469.513,RadioObservation,2->3,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859469.513,RadioObservation,3->1,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859469.513,RadioObservation,3->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859470.538,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859470.538,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859470.538,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859470.538,RadioObservation,1->2,"condition=NORMAL, rssi=-39.294, snr=80.706, pdr=1.00"
1788859470.538,RadioObservation,1->3,"condition=NORMAL, rssi=-46.376, snr=73.624, pdr=1.00"
1788859470.538,RadioObservation,2->1,"condition=NORMAL, rssi=-39.294, snr=80.706, pdr=1.00"
1788859470.538,RadioObservation,2->3,"condition=NORMAL, rssi=-39.309, snr=80.691, pdr=1.00"
1788859470.538,RadioObservation,3->1,"condition=NORMAL, rssi=-46.376, snr=73.624, pdr=1.00"
1788859470.538,RadioObservation,3->2,"condition=NORMAL, rssi=-39.309, snr=80.691, pdr=1.00"
1788859471.588,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859471.588,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859471.588,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859471.588,RadioObservation,1->2,"condition=NORMAL, rssi=-39.296, snr=80.704, pdr=1.00"
1788859471.588,RadioObservation,1->3,"condition=NORMAL, rssi=-46.378, snr=73.622, pdr=1.00"
1788859471.588,RadioObservation,2->1,"condition=NORMAL, rssi=-39.296, snr=80.704, pdr=1.00"
1788859471.588,RadioObservation,2->3,"condition=NORMAL, rssi=-39.312, snr=80.688, pdr=1.00"
1788859471.588,RadioObservation,3->1,"condition=NORMAL, rssi=-46.378, snr=73.622, pdr=1.00"
1788859471.588,RadioObservation,3->2,"condition=NORMAL, rssi=-39.312, snr=80.688, pdr=1.00"
1788859472.641,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859472.641,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859472.641,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859472.641,RadioObservation,1->2,"condition=NORMAL, rssi=-39.307, snr=80.693, pdr=1.00"
1788859472.641,RadioObservation,1->3,"condition=NORMAL, rssi=-46.377, snr=73.623, pdr=1.00"
1788859472.641,RadioObservation,2->1,"condition=NORMAL, rssi=-39.307, snr=80.693, pdr=1.00"
1788859472.641,RadioObservation,2->3,"condition=NORMAL, rssi=-39.300, snr=80.700, pdr=1.00"
1788859472.641,RadioObservation,3->1,"condition=NORMAL, rssi=-46.377, snr=73.623, pdr=1.00"
1788859472.641,RadioObservation,3->2,"condition=NORMAL, rssi=-39.300, snr=80.700, pdr=1.00"
1788859473.694,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859473.694,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859473.694,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859473.694,RadioObservation,1->2,"condition=NORMAL, rssi=-39.314, snr=80.686, pdr=1.00"
1788859473.694,RadioObservation,1->3,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859473.694,RadioObservation,2->1,"condition=NORMAL, rssi=-39.314, snr=80.686, pdr=1.00"
1788859473.694,RadioObservation,2->3,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859473.694,RadioObservation,3->1,"condition=NORMAL, rssi=-46.375, snr=73.625, pdr=1.00"
1788859473.694,RadioObservation,3->2,"condition=NORMAL, rssi=-39.288, snr=80.712, pdr=1.00"
1788859474.795,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859474.795,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859474.795,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859474.795,RadioObservation,1->2,"condition=NORMAL, rssi=-39.328, snr=80.672, pdr=1.00"
1788859474.795,RadioObservation,1->3,"condition=NORMAL, rssi=-46.373, snr=73.627, pdr=1.00"
1788859474.795,RadioObservation,2->1,"condition=NORMAL, rssi=-39.328, snr=80.672, pdr=1.00"
1788859474.795,RadioObservation,2->3,"condition=NORMAL, rssi=-39.270, snr=80.730, pdr=1.00"
1788859474.795,RadioObservation,3->1,"condition=NORMAL, rssi=-46.373, snr=73.627, pdr=1.00"
1788859474.795,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.270, snr=80.730, pdr=0.80"
1788859474.795,RadioObservation,3->1,"condition=NORMAL, rssi=-46.373, snr=73.627, pdr=1.00"
1788859474.795,RadioObservation,1->2,"condition=NORMAL, rssi=-39.328, snr=80.672, pdr=1.00"
1788859475.882,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859475.882,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859475.882,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859475.882,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.333, snr=80.667, pdr=0.83"
1788859475.882,RadioObservation,1->3,"condition=NORMAL, rssi=-46.374, snr=73.626, pdr=1.00"
1788859475.882,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.266, snr=80.734, pdr=0.83"
1788859475.882,RadioObservation,1->3,"condition=NORMAL, rssi=-46.374, snr=73.626, pdr=1.00"
1788859475.882,RadioObservation,2->1,"condition=NORMAL, rssi=-39.333, snr=80.667, pdr=1.00"
1788859475.882,RadioObservation,2->3,"condition=NORMAL, rssi=-39.266, snr=80.734, pdr=1.00"
1788859475.882,RadioObservation,3->1,"condition=NORMAL, rssi=-46.374, snr=73.626, pdr=1.00"
1788859475.882,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.266, snr=80.734, pdr=0.83"
1788859476.951,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859476.951,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859476.951,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859476.951,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.323, snr=80.677, pdr=0.83"
1788859476.951,RadioObservation,1->3,"condition=NORMAL, rssi=-46.371, snr=73.629, pdr=1.00"
1788859476.951,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.323, snr=80.677, pdr=0.80"
1788859476.951,RadioObservation,2->3,"condition=NORMAL, rssi=-39.270, snr=80.730, pdr=1.00"
1788859476.951,RadioObservation,3->1,"condition=NORMAL, rssi=-46.371, snr=73.629, pdr=1.00"
1788859476.951,RadioObservation,2->3,"condition=NORMAL, rssi=-39.270, snr=80.730, pdr=1.00"
1788859476.951,RadioObservation,3->1,"condition=NORMAL, rssi=-46.371, snr=73.629, pdr=1.00"
1788859476.951,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.270, snr=80.730, pdr=0.80"
1788859478.075,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859478.075,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859478.075,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859478.075,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.308, snr=80.692, pdr=0.80"
1788859478.075,RadioObservation,1->3,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859478.075,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.308, snr=80.692, pdr=0.75"
1788859478.075,RadioObservation,2->3,"condition=NORMAL, rssi=-39.277, snr=80.723, pdr=1.00"
1788859478.075,RadioObservation,3->1,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=1.00"
1788859478.075,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.277, snr=80.723, pdr=0.80"
1788859479.260,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859479.260,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859479.260,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859479.260,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859479.260,RadioObservation,1->3,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859479.260,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.75"
1788859479.260,RadioObservation,2->3,"condition=NORMAL, rssi=-39.286, snr=80.714, pdr=1.00"
1788859479.260,RadioObservation,3->1,"condition=NORMAL, rssi=-46.364, snr=73.636, pdr=1.00"
1788859479.260,RadioObservation,3->2,"condition=NORMAL, rssi=-39.286, snr=80.714, pdr=1.00"
1788859480.407,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859480.407,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859480.407,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859480.407,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.283, snr=80.717, pdr=0.83"
1788859480.407,RadioObservation,1->3,"condition=NORMAL, rssi=-46.365, snr=73.635, pdr=1.00"
1788859480.407,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.283, snr=80.717, pdr=0.80"
1788859480.407,RadioObservation,2->3,"condition=NORMAL, rssi=-39.300, snr=80.700, pdr=1.00"
1788859480.407,RadioObservation,3->1,"condition=NORMAL, rssi=-46.365, snr=73.635, pdr=1.00"
1788859480.407,RadioObservation,3->2,"condition=NORMAL, rssi=-39.300, snr=80.700, pdr=1.00"
1788859480.407,RadioObservation,1->2,"condition=NORMAL, rssi=-39.278, snr=80.722, pdr=1.00"
1788859480.407,RadioObservation,1->3,"condition=NORMAL, rssi=-46.363, snr=73.637, pdr=1.00"
1788859480.407,RadioObservation,2->1,"condition=DEGRADED, rssi=-39.278, snr=80.722, pdr=0.80"
1788859480.407,RadioObservation,2->3,"condition=NORMAL, rssi=-39.299, snr=80.701, pdr=1.00"
1788859480.407,RadioObservation,3->1,"condition=NORMAL, rssi=-46.363, snr=73.637, pdr=1.00"
1788859480.407,RadioObservation,3->2,"condition=NORMAL, rssi=-39.299, snr=80.701, pdr=1.00"
1788859481.522,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859481.522,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859481.522,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859481.522,RadioObservation,1->2,"condition=NORMAL, rssi=-39.286, snr=80.714, pdr=1.00"
1788859481.522,RadioObservation,1->3,"condition=NORMAL, rssi=-46.361, snr=73.639, pdr=1.00"
1788859481.522,RadioObservation,2->1,"condition=NORMAL, rssi=-39.286, snr=80.714, pdr=1.00"
1788859481.522,RadioObservation,2->3,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859481.522,RadioObservation,3->1,"condition=NORMAL, rssi=-46.361, snr=73.639, pdr=1.00"
1788859481.522,RadioObservation,3->2,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859482.588,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859482.588,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859482.588,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859482.588,RadioObservation,1->2,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859482.588,RadioObservation,1->3,"condition=NORMAL, rssi=-46.359, snr=73.641, pdr=1.00"
1788859482.588,RadioObservation,2->1,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859482.588,RadioObservation,2->3,"condition=NORMAL, rssi=-39.284, snr=80.716, pdr=1.00"
1788859482.588,RadioObservation,3->1,"condition=NORMAL, rssi=-46.359, snr=73.641, pdr=1.00"
1788859482.588,RadioObservation,3->2,"condition=NORMAL, rssi=-39.284, snr=80.716, pdr=1.00"
1788859483.651,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859483.651,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859483.651,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859483.651,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859483.651,RadioObservation,1->3,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859483.651,RadioObservation,3->2,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859483.651,RadioObservation,1->3,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859483.651,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859483.651,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.289, snr=80.711, pdr=0.80"
1788859483.651,RadioObservation,2->1,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859483.651,RadioObservation,1->3,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859483.651,RadioObservation,3->1,"condition=NORMAL, rssi=-46.362, snr=73.638, pdr=1.00"
1788859483.651,RadioObservation,3->2,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859484.682,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859484.682,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859484.682,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859484.682,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.306, snr=80.694, pdr=0.80"
1788859484.682,RadioObservation,1->3,"condition=NORMAL, rssi=-46.367, snr=73.633, pdr=0.86"
1788859484.682,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.306, snr=80.694, pdr=0.80"
1788859484.682,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859484.682,RadioObservation,2->1,"condition=NORMAL, rssi=-39.306, snr=80.694, pdr=1.00"
1788859484.682,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.293, snr=80.707, pdr=0.80"
1788859484.682,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.367, snr=73.633, pdr=0.75"
1788859484.682,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859484.682,RadioObservation,2->1,"condition=NORMAL, rssi=-39.306, snr=80.694, pdr=1.00"
1788859484.682,RadioObservation,3->2,"condition=NORMAL, rssi=-39.293, snr=80.707, pdr=1.00"
1788859485.709,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859485.709,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859485.709,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859485.709,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.330, snr=80.670, pdr=0.80"
1788859485.709,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.365, snr=73.635, pdr=0.67"
1788859485.709,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.330, snr=80.670, pdr=0.83"
1788859485.709,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.286, snr=80.714, pdr=0.80"
1788859485.709,RadioObservation,2->1,"condition=NORMAL, rssi=-39.330, snr=80.670, pdr=1.00"
1788859485.709,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.286, snr=80.714, pdr=0.83"
1788859485.709,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.365, snr=73.635, pdr=0.75"
1788859485.709,RadioObservation,3->2,"condition=NORMAL, rssi=-39.286, snr=80.714, pdr=1.00"
1788859486.753,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859486.753,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859486.753,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859486.753,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.359, snr=80.641, pdr=0.83"
1788859486.753,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.360, snr=73.640, pdr=0.67"
1788859486.753,RadioObservation,2->1,"condition=NORMAL, rssi=-39.359, snr=80.641, pdr=1.00"
1788859486.753,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.276, snr=80.724, pdr=0.83"
1788859486.753,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.360, snr=73.640, pdr=0.75"
1788859486.753,RadioObservation,3->2,"condition=NORMAL, rssi=-39.276, snr=80.724, pdr=1.00"
1788859487.799,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859487.799,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859487.799,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859487.799,RadioObservation,1->2,"condition=NORMAL, rssi=-39.402, snr=80.598, pdr=1.00"
1788859487.799,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.372, snr=73.628, pdr=0.60"
1788859487.799,RadioObservation,2->1,"condition=NORMAL, rssi=-39.402, snr=80.598, pdr=1.00"
1788859487.799,RadioObservation,2->3,"condition=NORMAL, rssi=-39.279, snr=80.721, pdr=1.00"
1788859487.799,RadioObservation,3->1,"condition=DEGRADED, rssi=-46.372, snr=73.628, pdr=0.75"
1788859487.799,RadioObservation,3->2,"condition=NORMAL, rssi=-39.279, snr=80.721, pdr=1.00"
1788859488.821,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859488.821,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859488.821,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859488.821,RadioObservation,1->2,"condition=NORMAL, rssi=-39.467, snr=80.533, pdr=1.00"
1788859488.821,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.390, snr=73.610, pdr=0.50"
1788859488.821,RadioObservation,1->2,"condition=NORMAL, rssi=-39.467, snr=80.533, pdr=1.00"
1788859488.821,RadioObservation,2->3,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859488.821,RadioObservation,2->1,"condition=NORMAL, rssi=-39.467, snr=80.533, pdr=1.00"
1788859488.821,RadioObservation,2->3,"condition=NORMAL, rssi=-39.289, snr=80.711, pdr=1.00"
1788859488.821,RadioObservation,3->1,"condition=NORMAL, rssi=-46.390, snr=73.610, pdr=1.00"
1788859488.821,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.289, snr=80.711, pdr=0.80"
1788859488.821,RadioObservation,3->1,"condition=NORMAL, rssi=-46.390, snr=73.610, pdr=1.00"
1788859488.821,RadioObservation,1->2,"condition=NORMAL, rssi=-39.467, snr=80.533, pdr=1.00"
1788859489.889,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859489.889,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859489.889,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859489.889,RadioObservation,1->2,"condition=NORMAL, rssi=-39.523, snr=80.477, pdr=1.00"
1788859489.889,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.408, snr=73.592, pdr=0.75"
1788859489.889,RadioObservation,2->1,"condition=NORMAL, rssi=-39.523, snr=80.477, pdr=1.00"
1788859489.889,RadioObservation,2->3,"condition=NORMAL, rssi=-39.282, snr=80.718, pdr=1.00"
1788859489.889,RadioObservation,3->1,"condition=NORMAL, rssi=-46.408, snr=73.592, pdr=1.00"
1788859489.889,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.282, snr=80.718, pdr=0.80"
1788859490.940,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859490.940,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859490.940,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859490.940,RadioObservation,1->2,"condition=NORMAL, rssi=-39.558, snr=80.442, pdr=1.00"
1788859490.940,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.433, snr=73.567, pdr=0.80"
1788859490.940,RadioObservation,2->1,"condition=NORMAL, rssi=-39.558, snr=80.442, pdr=1.00"
1788859490.940,RadioObservation,2->3,"condition=NORMAL, rssi=-39.283, snr=80.717, pdr=1.00"
1788859490.940,RadioObservation,3->1,"condition=NORMAL, rssi=-46.433, snr=73.567, pdr=1.00"
1788859490.940,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.283, snr=80.717, pdr=0.80"
1788859491.971,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859491.971,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859491.971,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859491.971,RadioObservation,1->2,"condition=NORMAL, rssi=-39.592, snr=80.408, pdr=0.86"
1788859491.971,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.483, snr=73.517, pdr=0.80"
1788859491.971,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.302, snr=80.698, pdr=0.80"
1788859491.971,RadioObservation,1->3,"condition=DEGRADED, rssi=-46.483, snr=73.517, pdr=0.80"
1788859491.971,RadioObservation,2->1,"condition=NORMAL, rssi=-39.592, snr=80.408, pdr=1.00"
1788859491.971,RadioObservation,2->3,"condition=NORMAL, rssi=-39.302, snr=80.698, pdr=1.00"
1788859491.971,RadioObservation,3->1,"condition=NORMAL, rssi=-46.483, snr=73.517, pdr=1.00"
1788859491.971,RadioObservation,3->2,"condition=DEGRADED, rssi=-39.302, snr=80.698, pdr=0.80"
1788859493.031,UAVStateChanged,uav_1,"role=Scout, x=0.0, y=0.0, z=0.0"
1788859493.031,UAVStateChanged,uav_2,"role=Relay, x=0.0, y=0.0, z=0.0"
1788859493.031,UAVStateChanged,uav_3,"role=Designator, x=0.0, y=0.0, z=0.0"
1788859493.031,RadioObservation,1->2,"condition=DEGRADED, rssi=-39.636, snr=80.364, pdr=0.83"
1788859493.031,RadioObservation,1->3,"condition=NORMAL, rssi=-46.555, snr=73.445, pdr=1.00"
1788859493.031,RadioObservation,2->1,"condition=NORMAL, rssi=-39.636, snr=80.364, pdr=1.00"
1788859493.031,RadioObservation,2->3,"condition=DEGRADED, rssi=-39.365, snr=80.635, pdr=0.80"
1788859493.031,RadioObservation,2->1,"condition=NORMAL, rssi=-39.636, snr=80.364, pdr=1.00"
1788859493.031,RadioObservation,1->3,"condition=NORMAL, rssi=-46.555, snr=73.445, pdr=1.00"
